id,entrez_gene_id,hugo_symbol,hgnc_id,id,reference_genome,ensembl_transcript_id,canonical,ensembl_protein_id,reference_sequence_id,description,ensembl_gene_id,gene_id
39041,9474,ATG5,589,16249,GRCh37,ENST00000369076.3,1,ENSP00000358072.3,NM_004849.2,,13696,39041
19460,639,PRDM1,9346,1153,GRCh37,ENST00000369096.4,1,ENSP00000358092.4,NM_001198.3,,980,19460
3753,126961,H3C14,20503,39685,GRCh37,ENST00000369158.1,1,ENSP00000358154.1,NM_021059.2,,33860,3753
33446,8357,H3C10,4775,14235,GRCh37,ENST00000369163.2,1,ENSP00000358160.2,NM_003536.2,,11982,33446
18418,2045,EPHA7,3390,3686,GRCh37,ENST00000369303.4,1,ENSP00000358309.4,NM_004440.3,,3118,18418
14358,6885,MAP3K7,6859,12224,GRCh37,ENST00000369329.3,1,ENSP00000358335.3,NM_145331,,10297,14358
25205,3283,HSD3B1,5217,5812,GRCh37,ENST00000369413.3,1,ENSP00000358421.3,NM_000862,,4900,25205
4789,54855,TENT5C,24712,27609,GRCh37,ENST00000369448.3,1,ENSP00000358458.3,NM_017709.3,,23482,4789
511,8036,SHOC2,15454,13948,GRCh37,ENST00000369452.4,1,ENSP00000358464.4,NM_007373.3,,11726,511
34367,79679,VTCN1,28873,33131,GRCh37,ENST00000369458.3,1,ENSP00000358470.3,NM_024626.3,,28196,34367
21097,965,CD58,1688,1787,GRCh37,ENST00000369489.5,1,ENSP00000358501.5,NM_001779.2,,1515,21097
17611,4893,NRAS,7989,8459,GRCh37,ENST00000369535.4,1,ENSP00000358548.4,NM_002524.4,,7142,17611
1236,23036,ZNF292,18410,20442,GRCh37,ENST00000369577.3,1,ENSP00000358590.3,NM_015021.1,,17161,1236
12630,9446,GSTO1,13312,16195,GRCh37,ENST00000369713.5,1,ENSP00000358727.5,NM_004832.2,,13650,12630
34712,537,ATP6AP1,868,987,GRCh37,ENST00000369762.2,1,ENSP00000358777.2,NM_001183.5,,834,34712
38017,64783,RBM15,14959,32029,GRCh37,ENST00000369784.3,1,ENSP00000358799.3,NM_022768.4,,27241,38017
24764,51684,SUFU,16466,26590,GRCh37,ENST00000369902.3,1,ENSP00000358918.3,NM_016169.3,,22601,24764
8630,1806,DPYD,3012,3272,GRCh37,ENST00000370192.3,1,ENSP00000359211.3,NM_000110,,2768,8630
34169,3195,TLX1,5056,5664,GRCh37,ENST00000370196.6,1,ENSP00000359215.6,NM_005521.3,,4772,34169
2415,6125,RPL5,10360,10708,GRCh37,ENST00000370321.3,1,ENSP00000359345.2,NM_000969,,9041,2415
26547,1147,CHUK,1974,2147,GRCh37,ENST00000370397.7,1,ENSP00000359424.6,NM_001278.3,,1824,26547
38607,8915,BCL10,989,15289,GRCh37,ENST00000370580.1,1,ENSP00000359612.1,NM_003921.4,,12885,38607
35282,7803,PTP4A1,9634,13759,GRCh37,ENST00000370651.3,1,ENSP00000359685.3,NM_003463.4,,11567,35282
11634,8880,FUBP1,4004,15217,GRCh37,ENST00000370768.2,1,ENSP00000359804.2,NM_003902.3,,12825,11634
37700,2719,GPC3,4451,4707,GRCh37,ENST00000370818.3,1,ENSP00000359854.3,NM_004484,,3961,37700
6526,2778,GNAS,4392,4800,GRCh37,ENST00000371085.3,1,ENSP00000360126.3,NM_000516.4,,4043,6526
6937,6594,SMARCA1,11097,11639,GRCh37,ENST00000371122.4,1,ENSP00000360163.4,NM_003069,,9805,6937
12467,4068,SH2D1A,10820,7139,GRCh37,ENST00000371139.4,1,ENSP00000360181.4,NM_002351.4,,6044,12467
9752,3725,JUN,6204,6519,GRCh37,ENST00000371222.2,1,ENSP00000360266.2,NM_002228.3,,5509,9752
38849,4070,TACSTD2,11530,7143,GRCh37,ENST00000371225.2,1,ENSP00000360269.2,NM_002353.2,,6048,38849
19211,7319,UBE2A,12472,13030,GRCh37,ENST00000371558.2,1,ENSP00000360613.2,NM_003336,,10971,19211
41341,5770,PTPN1,9642,10095,GRCh37,ENST00000371621.3,1,ENSP00000360683.3,NM_001278618.1,,8517,41341
11523,1289,COL5A1,2209,2347,GRCh37,ENST00000371817.3,1,ENSP00000360882.3,NM_001278074.1,,1988,11523
10011,7410,VAV2,12658,13192,GRCh37,ENST00000371850.3,1,ENSP00000360916.3,NM_001134398.1,,11111,10011
500,5728,PTEN,9588,10022,GRCh37,ENST00000371953.3,1,ENSP00000361021.3,NM_000314.4,,8453,500
4301,8438,RAD54L,9826,14358,GRCh37,ENST00000371975.4,1,ENSP00000361043.4,NM_001142548.1,,12092,4301
31116,8202,NCOA3,7670,14051,GRCh37,ENST00000371998.3,1,ENSP00000361066.3,NM_181659.2,,11819,31116
18573,657,BMPR1A,1076,1189,GRCh37,ENST00000372037.3,1,ENSP00000361107.1,NM_004329.2,,1014,18573
7919,5429,POLH,9181,9423,GRCh37,ENST00000372236.4,1,ENSP00000361310.4,NM_006502.2,,7948,7919
13853,4352,MPL,7217,7643,GRCh37,ENST00000372470.3,1,ENSP00000361548.3,NM_005373.2,,6455,13853
32709,6418,SET,10760,11276,GRCh37,ENST00000372692.4,1,ENSP00000361777.4,NM_001122821,,9505,32709
30679,896,CCND3,1585,1651,GRCh37,ENST00000372991.4,1,ENSP00000362082.4,NM_001760.3,,1391,30679
24435,64121,RRAGC,19902,31644,GRCh37,ENST00000373001.3,1,ENSP00000362092.3,NM_022157.3,,26912,24435
1233,1441,CSF3R,2439,84622,GRCh37,ENST00000373106.1,1,ENSP00000362198.1,,NULL,2242,1233
24318,83931,STK40,21373,35283,GRCh37,ENST00000373129.3,1,ENSP00000362221.3,NM_032017.1,,30064,24318
16611,11122,PTPRT,9682,19600,GRCh37,ENST00000373198.4,1,ENSP00000362294.4,NM_133170.3,,16458,16611
37702,5456,POU3F4,9217,9487,GRCh37,ENST00000373200.2,1,ENSP00000362296.2,NM_000307,,8001,37702
21985,26523,AGO1,3262,22708,GRCh37,ENST00000373204.4,1,ENSP00000362300.4,NM_012199.2,,19078,21985
9492,5690,PSMB2,9539,9941,GRCh37,ENST00000373237.3,1,ENSP00000362334.3,NM_002794,,8383,9492
5242,5335,PLCG1,9065,9272,GRCh37,ENST00000373271.1,1,ENSP00000362368.1,NM_182811.1,,7819,5242
38196,9935,MAFB,6408,17221,GRCh37,ENST00000373313.2,1,ENSP00000362410.2,NM_005461.4,,14484,38196
8351,546,ATRX,886,1005,GRCh37,ENST00000373344.5,1,ENSP00000362441.4,NM_000489.3,,852,8351
39809,5292,PIM1,8986,9178,GRCh37,ENST00000373509.5,1,ENSP00000362608.5,NM_002648.3,,7741,39809
23798,5537,PPP6C,9323,9646,GRCh37,ENST00000373547.4,1,ENSP00000362648.4,NM_002721.4,,8133,23798
33000,3065,HDAC1,4852,5395,GRCh37,ENST00000373548.3,1,ENSP00000362649.3,NM_004964.2,,4542,33000
14716,80312,TET1,29484,34041,GRCh37,ENST00000373644.4,1,ENSP00000362748.4,NM_030625.2,,28973,14716
24578,8473,OGT,8127,14423,GRCh37,ENST00000373719.3,1,ENSP00000362824.3,NM_181673.2,,12148,24578
2863,26147,PHF19,24566,22403,GRCh37,ENST00000373896.3,1,ENSP00000363003.3,NM_015651,,18810,2863
28249,22943,DKK1,2891,20283,GRCh37,ENST00000373970.3,1,ENSP00000363081.3,NM_012242.2,,17034,28249
18679,29974,A1CF,24086,25193,GRCh37,ENST00000373993.1,1,ENSP00000363105.1,,,21395,18679
31955,9968,MED12,11957,17282,GRCh37,ENST00000374080.3,1,ENSP00000363193.3,NM_005120.2,,14542,31955
26436,240,ALOX5,435,452,GRCh37,ENST00000374391.2,1,ENSP00000363512.2,NM_001256153.1,,374,26436
18625,1616,DAXX,2681,2967,GRCh37,ENST00000374542.5,1,ENSP00000363668.5,NM_001141970.1,,2518,18625
17896,3399,ID3,5362,5977,GRCh37,ENST00000374561.5,1,ENSP00000363689.5,NM_002167.4,,5042,17896
18199,9314,KLF4,6348,15945,GRCh37,ENST00000374672.4,1,ENSP00000363804.4,NM_004235.4,,13431,18199
18724,367,AR,644,696,GRCh37,ENST00000374690.3,1,ENSP00000363822.3,NM_000044.3,,582,18724
40868,6046,BRD2,1103,10604,GRCh37,ENST00000374825.4,1,ENSP00000363958.4,NM_005104.3,,8949,40868
40738,6891,TAP2,44,12236,GRCh37,ENST00000374897.2,1,ENSP00000364032.2,NM_000544.3,,10307,40738
24333,7046,TGFBR1,11772,12555,GRCh37,ENST00000374994.4,1,ENSP00000364133.4,NM_004612.2,,10575,24333
42167,4855,NOTCH4,7884,8389,GRCh37,ENST00000375023.3,1,ENSP00000364163.3,NM_004557.3,,7080,42167
23255,7507,XPA,12814,13357,GRCh37,ENST00000375128.4,1,ENSP00000364270.4,NM_000380,,11245,23255
16218,8859,STK19,11398,15176,GRCh37,ENST00000375331.2,1,ENSP00000364480.2,NM_004197.1,,12793,16218
9441,8242,KDM5C,11114,14092,GRCh37,ENST00000375401.3,1,ENSP00000364550.3,NM_004187.3,,11853,9441
40116,8451,CUL4A,2554,14384,GRCh37,ENST00000375440.4,1,ENSP00000364589.4,NM_001008895,,12116,40116
24805,6390,SDHB,10681,11231,GRCh37,ENST00000375499.3,1,ENSP00000364649.3,NM_003000.2,,9469,24805
24804,6392,SDHD,10683,11235,GRCh37,ENST00000375549.3,1,ENSP00000364699.3,NM_003002.3,,9473,24804
20226,171023,ASXL1,18318,43506,GRCh37,ENST00000375687.4,1,ENSP00000364839.4,NM_015338.5,,37217,20226
20563,6850,SYK,11491,12151,GRCh37,ENST00000375746.1,1,ENSP00000364898.1,NM_003177.5,,10236,20563
32498,23013,SPEN,17575,20393,GRCh37,ENST00000375759.3,1,ENSP00000364912.3,NM_015001.2,,17121,32498
2252,3621,ING1,6062,6327,GRCh37,ENST00000375774.3,1,ENSP00000364929.3,NM_005537,,5345,2252
3710,8660,IRS2,6126,14791,GRCh37,ENST00000375856.3,1,ENSP00000365016.3,NM_003749.2,,12463,3710
25845,84930,MASTL,19042,36466,GRCh37,ENST00000375940.4,1,ENSP00000365107.4,,,31067,25845
40322,22852,ANKRD26,29186,20103,GRCh37,ENST00000376087.4,1,ENSP00000365255.4,NM_014915.2,,16882,40322
17894,3397,ID1,5360,5972,GRCh37,ENST00000376112.3,1,ENSP00000365280.3,NM_002165,,5038,17894
23511,2259,FGF14,3671,4076,GRCh37,ENST00000376143.4,1,ENSP00000365313.4,NM_004115,,3442,23511
9236,3107,HLA-C,4933,5469,GRCh37,ENST00000376228.5,1,ENSP00000365402.5,NM_002117.5,,4606,9236
2313,9656,MDC1,21163,16604,GRCh37,ENST00000376406.3,1,ENSP00000365588.3,NM_014641.2,,13989,2313
15459,7088,TLE1,11837,12643,GRCh37,ENST00000376499.3,1,ENSP00000365682.3,NM_001303103.1,,10647,15459
18081,7091,TLE4,11840,12650,GRCh37,ENST00000376552.2,1,ENSP00000365735.2,NM_007005.4,,10653,18081
39790,4524,MTHFR,7436,7770,GRCh37,ENST00000376590.3,1,ENSP00000365775.3,NM_005957.4,,6563,39790
19961,2623,GATA1,4170,4519,GRCh37,ENST00000376670.3,1,ENSP00000365858.3,NM_002049.3,,3805,19961
9234,3105,HLA-A,4931,5464,GRCh37,ENST00000376809.5,1,ENSP00000366005.5,NM_001242758.1,,4600,9234
11349,6756,SSX1,11335,11986,GRCh37,ENST00000376919.3,1,ENSP00000366118.3,NM_005635.3,,10096,11349
28617,369,ARAF,646,700,GRCh37,ENST00000377045.4,1,ENSP00000366244.4,NM_001654.4,,586,28617
10,5987,TRIM27,9975,10494,GRCh37,ENST00000377199.3,1,ENSP00000366404.3,NM_006510,,8855,10
39810,5293,PIK3CD,8977,9180,GRCh37,ENST00000377346.4,1,ENSP00000366563.4,NM_005026.3,,7743,39810
21908,54206,ERRFI1,18185,27012,GRCh37,ENST00000377482.5,1,ENSP00000366702.5,NM_018948.3,,22968,21908
33478,3604,TNFRSF9,11924,6293,GRCh37,ENST00000377507.3,1,ENSP00000366729.3,NM_001561.5,,5317,33478
9444,8241,RBM10,9896,14088,GRCh37,ENST00000377604.3,1,ENSP00000366829.3,,,11851,9444
23319,6311,ATXN2,10555,11076,GRCh37,ENST00000377617.3,1,ENSP00000366843.3,NM_002973.3,,9339,23319
5479,688,KLF5,6349,1263,GRCh37,ENST00000377687.4,1,ENSP00000366915.4,NM_001730.4,,1070,5479
20018,22894,DIS3,20604,20194,GRCh37,ENST00000377767.4,1,ENSP00000366997.4,NM_014953.3,,16954,20018
36470,7403,KDM6A,12637,13176,GRCh37,ENST00000377967.4,1,ENSP00000367203.4,NM_021140.2,,11097,36470
21647,4609,MYC,7553,7915,GRCh37,ENST00000377970.2,1,ENSP00000367207.2,NM_002467.4,,6694,21647
36127,2131,EXT1,3512,3830,GRCh37,ENST00000378204.2,1,ENSP00000367446.2,NM_000127,,3236,36127
8085,54880,BCOR,20893,27661,GRCh37,ENST00000378444.4,1,ENSP00000367705.4,NM_001123385.1,,23528,8085
23544,2782,GNB1,4396,4811,GRCh37,ENST00000378609.4,1,ENSP00000367872.3,NM_001282539.1,,4051,23544
22053,65220,NADK,29831,84610,GRCh37,ENST00000378625.1,1,ENSP00000367890.1,NM_001198994.1,NULL,27452,22053
11166,2189,FANCG,3588,3936,GRCh37,ENST00000378643.3,1,ENSP00000367910.3,NM_004629,,3324,11166
15418,138715,ARID3C,21209,40674,GRCh37,ENST00000378909.2,1,ENSP00000368189.2,NM_001017363.1,,34728,15418
31760,2308,FOXO1,3819,4177,GRCh37,ENST00000379561.5,1,ENSP00000368880.4,NM_002015.3,,3521,31760
29195,1964,EIF1AX,3250,3521,GRCh37,ENST00000379607.5,1,ENSP00000368927.5,NM_001412.3,,2982,29195
16771,9577,BABAM2,1106,84631,GRCh37,ENST00000379624.1,1,ENSP00000368945.1,NM_199191.2,NULL,13860,16771
9581,54809,SAMD9,1348,27510,GRCh37,ENST00000379958.2,1,ENSP00000369292.2,NM_017654.3,,23405,9581
40563,54790,TET2,25941,27476,GRCh37,ENST00000380013.4,1,ENSP00000369351.4,NM_001127208.2,,23377,40563
19579,7010,TEK,11724,12484,GRCh37,ENST00000380036.4,1,ENSP00000369375.4,NM_000459.3,,10509,19579
32458,675,BRCA2,1101,1237,GRCh37,ENST00000380152.3,1,ENSP00000369497.3,NM_000059.3,,1048,32458
8792,4507,MTAP,7413,7741,GRCh37,ENST00000380172.4,1,ENSP00000369519.4,NM_002451.3,,6537,8792
26433,247,ALOX15B,434,465,GRCh37,ENST00000380183.4,1,ENSP00000369530.4,,,386,26433
20035,4300,MLLT3,7136,7555,GRCh37,ENST00000380338.4,1,ENSP00000369695.4,NM_004529,,6382,20035
36984,1280,COL2A1,2200,2328,GRCh37,ENST00000380518.3,1,ENSP00000369889.3,NM_001844,,1972,36984
991,833,CARS1,1493,1536,GRCh37,ENST00000380525.4,1,ENSP00000369897.4,NM_001014437.2,,1305,991
29209,2874,GPS2,4550,5013,GRCh37,ENST00000380728.2,1,ENSP00000370104.2,NM_004489.4,,4213,29209
39326,5520,PPP2R2A,9304,9602,GRCh37,ENST00000380737.3,1,ENSP00000370113.3,NM_002717.3,,8099,39326
12971,5884,RAD17,9807,10284,GRCh37,ENST00000380774.3,1,ENSP00000370151.3,NM_133339,,8677,12971
2891,4824,NKX3-1,7838,8326,GRCh37,ENST00000380871.4,1,ENSP00000370253.4,NM_006167.3,,7030,2891
22575,3662,IRF4,6119,6401,GRCh37,ENST00000380956.4,1,ENSP00000370343.4,NM_002460.3,,5407,22575
13773,348654,GEN1,26881,48712,GRCh37,ENST00000381254.2,1,ENSP00000370653.2,NM_001130009.1,,41957,13773
31397,286530,P2RY8,15524,47096,GRCh37,ENST00000381297.4,1,ENSP00000370697.4,NM_178129.4,,40443,31397
10326,3572,IL6ST,6021,6234,GRCh37,ENST00000381298.2,1,ENSP00000370698.2,,,5267,10326
31973,105,ADARB2,227,197,GRCh37,ENST00000381312.1,1,ENSP00000370713.1,NM_018702.3,,163,31973
30114,1024,CDK8,1779,1910,GRCh37,ENST00000381527.3,1,ENSP00000370938.3,NM_001260.1,,1618,30114
10560,11178,LZTS1,13861,19727,GRCh37,ENST00000381569.1,1,ENSP00000370981.1,,,16560,10560
21553,29126,CD274,17635,24948,GRCh37,ENST00000381577.3,1,ENSP00000370989.3,NM_014143.3,,21188,21553
4973,3717,JAK2,6192,6513,GRCh37,ENST00000381652.3,1,ENSP00000371067.3,NM_004972.3,,5503,4973
37926,7158,TP53BP1,11999,12793,GRCh37,ENST00000382044.4,1,ENSP00000371475.4,NM_001141980.1,,10773,37926
23516,2254,FGF9,3687,4063,GRCh37,ENST00000382353.5,1,ENSP00000371790.5,NM_002010,,3432,23516
21989,26524,LATS2,6515,22710,GRCh37,ENST00000382592.4,1,ENSP00000372035.4,NM_014572.2,,19080,21989
5309,7468,NSD2,12766,13297,GRCh37,ENST00000382891.5,1,ENSP00000372347.5,NM_001042424.2,,11193,5309
9588,10274,STAG1,11354,17941,GRCh37,ENST00000383202.2,1,ENSP00000372689.2,NM_005862.2,,15068,9588
14303,2177,FANCD2,3585,3907,GRCh37,ENST00000383807.1,1,ENSP00000373318.1,NM_001018115.1,,3304,14303
31272,64754,SMYD3,15513,31974,GRCh37,ENST00000388985.4,1,ENSP00000373637.4,NM_001167740.1,,27193,31272
21829,238,ALK,427,448,GRCh37,ENST00000389048.3,1,ENSP00000373700.3,NM_004304.4,,370,21829
14305,2175,FANCA,3582,3902,GRCh37,ENST00000389301.3,1,ENSP00000373952.3,NM_000135.2,,3300,14305
13251,53353,LRP1B,6693,26756,GRCh37,ENST00000389484.3,1,ENSP00000374135.3,NM_018557,,22743,13251
5001,57634,EP400,11958,30827,GRCh37,ENST00000389561.2,1,ENSP00000374212.2,NM_015409.3,,26219,5001
36712,8878,SQSTM1,11280,15213,GRCh37,ENST00000389805.4,1,ENSP00000374455.4,NM_003900,,12821,36712
18900,79605,PGBD5,19405,84611,GRCh37,ENST00000391860.1,1,ENSP00000375733.1,NM_001258311.1,NULL,28074,18900
7701,2068,ERCC2,3434,3732,GRCh37,ENST00000391945.4,1,ENSP00000375809.3,NM_000400.3,,3160,7701
6336,208,AKT2,392,394,GRCh37,ENST00000392038.2,1,ENSP00000375892.2,NM_001626.4,,323,6336
10388,11262,SP140,17133,19880,GRCh37,ENST00000392045.3,1,ENSP00000375899.3,NM_007237.4,,16690,10388
22056,7187,TRAF3,12033,12861,GRCh37,ENST00000392745.2,1,ENSP00000376500.2,NM_003300.3,,10825,22056
12127,974,CD79B,1699,1809,GRCh37,ENST00000392795.3,1,ENSP00000376544.3,NM_001039933.1,,1533,12127
7227,23405,DICER1,17098,21172,GRCh37,ENST00000393063.1,1,ENSP00000376783.1,NM_177438.2,,17754,7227
35813,10018,BCL2L11,994,17383,GRCh37,ENST00000393256.3,1,ENSP00000376943.2,NM_138621.4,,14624,35813
38176,8301,PICALM,15514,14137,GRCh37,ENST00000393346.3,1,ENSP00000377015.3,,,11893,38176
9255,4094,MAF,6776,7184,GRCh37,ENST00000393350.1,1,ENSP00000377019.1,NM_001031804.2,,6084,9255
22573,3660,IRF2,6117,6395,GRCh37,ENST00000393593.3,1,ENSP00000377218.3,NM_002199,,5403,22573
25011,10797,MTHFD2,7434,18959,GRCh37,ENST00000394053.2,1,ENSP00000377617.2,NM_006636,,15908,25011
10277,139378,ADGRG4,18992,40751,GRCh37,ENST00000394143.1,1,ENSP00000377699.1,NM_153834.3,,34798,10277
6428,1106,CHD2,1917,2060,GRCh37,ENST00000394196.4,1,ENSP00000377747.4,NM_001271,,1752,6428
5678,4286,MITF,7105,7518,GRCh37,ENST00000394351.3,1,ENSP00000377880.3,NM_000248.3,,6356,5678
3917,55193,PBRM1,30064,28255,GRCh37,ENST00000394830.3,1,ENSP00000378307.3,NM_018313.4,,24046,3917
27109,6602,SMARCD1,11106,11661,GRCh37,ENST00000394963.4,1,ENSP00000378414.4,NM_003076.4,,9820,27109
12587,51343,FZR1,24824,26162,GRCh37,ENST00000395095.3,1,ENSP00000378529.2,NM_001136198,,22229,12587
31706,8013,NR4A3,7982,13926,GRCh37,ENST00000395097.2,1,ENSP00000378531.2,NM_006981.3,,11706,31706
23267,4005,LMO2,6642,7026,GRCh37,ENST00000395833.3,1,ENSP00000379175.3,NM_001142315.1,,5945,23267
16499,4773,NFATC2,7776,8232,GRCh37,ENST00000396009.3,1,ENSP00000379330.3,NM_173091.3,,6956,16499
6166,4615,MYD88,7562,7927,GRCh37,ENST00000396334.3,1,ENSP00000379625.3,NM_002468.4,,6702,6166
20514,2120,ETV6,3495,3808,GRCh37,ENST00000396373.4,1,ENSP00000379658.3,NM_001987.4,,3220,20514
5274,137872,ADHFE1,16354,40609,GRCh37,ENST00000396623.3,1,ENSP00000379865.3,NM_144650,,34675,5274
4618,84433,CARD11,16393,35857,GRCh37,ENST00000396946.4,1,ENSP00000380150.4,NM_032415.4,,30552,4618
11904,4780,NFE2L2,7782,8249,GRCh37,ENST00000397062.3,1,ENSP00000380252.3,NM_006164.4,,6968,11904
40807,7913,DEK,2768,13844,GRCh37,ENST00000397239.3,1,ENSP00000380414.3,NM_003472.3,,11634,40807
6164,4610,MYCL,7555,7918,GRCh37,ENST00000397332.2,1,ENSP00000380494.2,NM_001033082.2,,6696,6164
630,80380,PDCD1LG2,18731,34122,GRCh37,ENST00000397747.3,1,ENSP00000380855.3,NM_025239.3,,29041,630
22683,4233,MET,7029,7439,GRCh37,ENST00000397752.3,1,ENSP00000380860.3,NM_000245.2,,6292,22683
9291,23365,ARHGEF12,14193,21093,GRCh37,ENST00000397843.2,1,ENSP00000380942.2,NM_015313,,17690,9291
36126,2130,EWSR1,3508,3828,GRCh37,ENST00000397938.2,1,ENSP00000381031.2,NM_005243.3,,3234,36126
3777,10818,FRS2,16971,19005,GRCh37,ENST00000397997.2,1,ENSP00000381083.2,NM_001042555,,15946,3777
18416,2047,EPHB1,3392,3690,GRCh37,ENST00000398015.3,1,ENSP00000381097.3,NM_004441.4,,3122,18416
2484,54921,CHTF8,24353,27738,GRCh37,ENST00000398235.2,1,ENSP00000381290.2,NM_001039690,,23597,2484
11162,2187,FANCB,3583,3930,GRCh37,ENST00000398334.1,1,ENSP00000381378.1,NM_001018113.1,,3320,11162
23061,1540,CYLD,2584,2835,GRCh37,ENST00000398568.2,1,ENSP00000381574.2,NM_001042355.1,,2403,23061
17540,7113,TMPRSS2,11876,12699,GRCh37,ENST00000398585.3,1,ENSP00000381588.3,NM_001135099.1,,10697,17540
13987,6314,ATXN7,10560,11079,GRCh37,ENST00000398590.3,1,ENSP00000381590.3,NM_001177387.1,,9341,13987
40580,2950,GSTP1,4638,5176,GRCh37,ENST00000398606.3,1,ENSP00000381607.3,NM_000852.3,,4345,40580
18249,84444,DOT1L,24948,35874,GRCh37,ENST00000398665.3,1,ENSP00000381657.3,NM_032482.2,,30568,18249
41811,4644,MYO5A,7602,7987,GRCh37,ENST00000399231.3,1,ENSP00000382177.3,NM_000259,,6752,41811
33572,4214,MAP3K1,6848,7413,GRCh37,ENST00000399503.3,1,ENSP00000382423.3,NM_005921.1,,6270,33572
29656,5927,KDM5A,9886,10382,GRCh37,ENST00000399788.2,1,ENSP00000382688.2,NM_001042603.1,,8759,29656
38930,1654,DDX3X,2745,3042,GRCh37,ENST00000399959.2,1,ENSP00000382840.2,NM_001356.4,,2578,38930
13549,64109,CRLF2,14281,84612,GRCh37,ENST00000400841.2,1,ENSP00000383641.2,,NULL,26896,13549
5407,7514,XPO1,12825,13365,GRCh37,ENST00000401558.2,1,ENSP00000384863.2,NM_003400.3,,11253,5407
35087,55209,SETD5,25566,28297,GRCh37,ENST00000402198.1,1,ENSP00000385852.1,NM_001080517.2,,24077,35087
9334,6654,SOS1,11187,11773,GRCh37,ENST00000402219.2,1,ENSP00000384675.2,NM_005633.3,,9920,9334
21917,8115,TCL1A,11648,14001,GRCh37,ENST00000402399.1,1,ENSP00000385036.1,NM_001098725.1,,11774,21917
37184,80204,FBXO11,13590,33931,GRCh37,ENST00000403359.3,1,ENSP00000384823.3,NM_001190274.1,,28873,37184
30210,8091,HMGA2,5009,13984,GRCh37,ENST00000403681.2,1,ENSP00000384026.2,NM_003483,,11760,30210
8159,333932,H3C15,20505,47404,GRCh37,ENST00000403683.1,1,ENSP00000385479.1,NM_001005464.2,,40744,8159
4833,2909,ARHGAP35,4591,5098,GRCh37,ENST00000404338.3,1,ENSP00000385720.2,NM_004491.4,,4279,4833
39627,3084,NRG1,7997,5430,GRCh37,ENST00000405005.3,1,ENSP00000384620.2,NM_013964.3,,4574,39627
25196,2115,ETV1,3490,3796,GRCh37,ENST00000405192.2,1,ENSP00000385381.2,NM_001163147.1,,3210,25196
24098,9612,NCOR2,7673,16507,GRCh37,ENST00000405201.1,1,ENSP00000384018.1,NM_006312.6,,13912,24098
42143,5970,RELA,9955,10459,GRCh37,ENST00000406246.3,1,ENSP00000384273.3,NM_021975.3,,8825,42143
9339,92002,CCNQ,28434,84607,GRCh37,ENST00000406277.2,1,ENSP00000384396.2,NM_152274.4,NULL,77433,9339
32391,2531,KDSR,4021,4357,GRCh37,ENST00000406396.3,1,ENSP00000385083.2,NM_002035.2,,3678,32391
20083,23308,ICOSLG,17087,20981,GRCh37,ENST00000407780.3,1,ENSP00000384432.3,NM_015259.4,,17600,20083
23569,54894,RNF43,18505,27691,GRCh37,ENST00000407977.2,1,ENSP00000385328.2,NM_017763.4,,23555,23569
33905,200424,TET3,28313,43860,GRCh37,ENST00000409262.3,1,ENSP00000386869.2,NM_144993,,37528,33905
27386,4796,TONSL,7801,8280,GRCh37,ENST00000409379.3,1,ENSP00000386239.3,NM_013432,,6992,27386
6633,29072,SETD2,18420,24847,GRCh37,ENST00000409792.3,1,ENSP00000386759.3,NM_014159.6,,21096,6633
17823,3631,INPP4A,6074,84624,GRCh37,ENST00000409851.3,1,ENSP00000386777.3,NULL,NULL,5363,17823
22905,5783,PTPN13,9646,10117,GRCh37,ENST00000411767.2,1,ENSP00000407249.2,NM_080683,,8535,22905
24188,25960,ADGRA2,17849,22123,GRCh37,ENST00000412232.2,1,ENSP00000406367.2,NM_032777,,18568,24188
9235,3106,HLA-B,4932,5467,GRCh37,ENST00000412585.2,1,ENSP00000399168.2,NM_005514.6,,4604,9235
38400,865,CBFB,1539,1602,GRCh37,ENST00000412916.2,1,ENSP00000415151.2,NM_022845.2,,1351,38400
31673,6760,SS18,11340,11996,GRCh37,ENST00000415083.2,1,ENSP00000414516.2,NM_001007559.2,,10104,31673
26618,387,RHOA,667,728,GRCh37,ENST00000418115.1,1,ENSP00000400175.1,NM_001664.2,,612,26618
30999,5081,PAX7,8621,8777,GRCh37,ENST00000420770.2,1,ENSP00000403389.2,NM_001135254,,7404,30999
9510,5965,RECQL,9948,10447,GRCh37,ENST00000421138.2,1,ENSP00000395449.2,NM_002907.3,,8815,9510
20985,10553,HTATIP2,16637,18490,GRCh37,ENST00000421577.2,1,ENSP00000397752.2,NM_001098521,,15526,20985
26658,57670,KIAA1549,22219,30886,GRCh37,ENST00000422774.1,1,ENSP00000416040.1,,,26270,26658
16996,7153,TOP2A,11989,12784,GRCh37,ENST00000423485.1,1,ENSP00000411532.1,NM_001067,,10765,16996
38231,3586,IL10,5962,6255,GRCh37,ENST00000423557.1,1,ENSP00000412237.1,NM_000572.2,,5287,38231
28518,6872,TAF1,11535,84619,GRCh37,ENST00000423759.1,1,ENSP00000406549.1,NM_001286074.1,NULL,10271,28518
7166,1967,EIF2B1,3257,3525,GRCh37,ENST00000424014.2,1,ENSP00000416250.2,NM_001414,,2986,7166
8030,2260,FGFR1,3688,4078,GRCh37,ENST00000425967.3,1,ENSP00000393312.3,NM_001174067.1,,3444,8030
